person	riksdagid	pob
http://www.wikidata.org/entity/Q97911803	0263304349100	
http://www.wikidata.org/entity/Q97965511	0464765884818	
http://www.wikidata.org/entity/Q97971262	0686532742102	http://www.wikidata.org/entity/Q10489080
http://www.wikidata.org/entity/Q101093736	0961483563503	http://www.wikidata.org/entity/Q10604765
http://www.wikidata.org/entity/Q103821442	0323000187920	http://www.wikidata.org/entity/Q924
http://www.wikidata.org/entity/Q104215826	0468904415516	
http://www.wikidata.org/entity/Q104215904	0986091320811	http://www.wikidata.org/entity/Q10697799
http://www.wikidata.org/entity/Q108598507	0694273653613	
http://www.wikidata.org/entity/Q108713160	0503363679811	
http://www.wikidata.org/entity/Q109352589	0433422973328	
http://www.wikidata.org/entity/Q110540198	0389795960120	
http://www.wikidata.org/entity/Q114031216	0966063008623	http://www.wikidata.org/entity/Q159
http://www.wikidata.org/entity/Q114031219	0254161225015	http://www.wikidata.org/entity/Q10531790
http://www.wikidata.org/entity/Q114031230	0191189790215	http://www.wikidata.org/entity/Q10671657
http://www.wikidata.org/entity/Q114031250	0469384565811	http://www.wikidata.org/entity/Q10568302
http://www.wikidata.org/entity/Q114031259	0910803550317	
http://www.wikidata.org/entity/Q114031262	035234573112	http://www.wikidata.org/entity/Q10493877
http://www.wikidata.org/entity/Q114031268	0589561178823	http://www.wikidata.org/entity/Q10510281
http://www.wikidata.org/entity/Q114031274	0178323535715	http://www.wikidata.org/entity/Q10706262
http://www.wikidata.org/entity/Q114239865	0618938634020	http://www.wikidata.org/entity/Q11055815
http://www.wikidata.org/entity/Q114239963	0599661454115	http://www.wikidata.org/entity/Q10712701
http://www.wikidata.org/entity/Q114772553	068822158616	
http://www.wikidata.org/entity/Q114965635	0348383585915	
http://www.wikidata.org/entity/Q115170015	0245468368228	http://www.wikidata.org/entity/Q43
http://www.wikidata.org/entity/Q115198538	0174490514929	
http://www.wikidata.org/entity/Q666114	0947196185926	http://www.wikidata.org/entity/Q10718088
http://www.wikidata.org/entity/Q927466	0805977157102	http://www.wikidata.org/entity/Q388953
http://www.wikidata.org/entity/Q937985	0321224145104	http://www.wikidata.org/entity/Q26515
http://www.wikidata.org/entity/Q1681577	0310304705606	http://www.wikidata.org/entity/Q10520534
http://www.wikidata.org/entity/Q2408431	0348268153001	http://www.wikidata.org/entity/Q10428466
http://www.wikidata.org/entity/Q2438833	0456305921813	
http://www.wikidata.org/entity/Q2934817	0916145693524	
http://www.wikidata.org/entity/Q3116223	0651395834316	http://www.wikidata.org/entity/Q1754
http://www.wikidata.org/entity/Q3209237	0222968585611	http://www.wikidata.org/entity/Q34
http://www.wikidata.org/entity/Q3363818	0264838147315	
http://www.wikidata.org/entity/Q3370145	067992138910	
http://www.wikidata.org/entity/Q3373058	0983984918111	http://www.wikidata.org/entity/Q10516418
http://www.wikidata.org/entity/Q3373277	0288805051019	
http://www.wikidata.org/entity/Q3373346	0365797008114	http://www.wikidata.org/entity/Q10595637
http://www.wikidata.org/entity/Q3374237	0103624617217	http://www.wikidata.org/entity/Q10709189
http://www.wikidata.org/entity/Q3374555	0544046588414	
http://www.wikidata.org/entity/Q3374587	0103812031214	
http://www.wikidata.org/entity/Q3496488	0751995030915	http://www.wikidata.org/entity/Q10671041
http://www.wikidata.org/entity/Q3847069	0115057914316	http://www.wikidata.org/entity/Q1272709
http://www.wikidata.org/entity/Q4692974	0274710563201	
http://www.wikidata.org/entity/Q4725739	0787584650516	http://www.wikidata.org/entity/Q10718358
http://www.wikidata.org/entity/Q4765559	0682674527208	
http://www.wikidata.org/entity/Q4768959	045666679112	
http://www.wikidata.org/entity/Q4859755	0363228965800	http://www.wikidata.org/entity/Q1754
http://www.wikidata.org/entity/Q4919772	0452755722723	http://www.wikidata.org/entity/Q10717783
http://www.wikidata.org/entity/Q4935905	0275884973900	http://www.wikidata.org/entity/Q10562793
http://www.wikidata.org/entity/Q4936001	0745615729714	http://www.wikidata.org/entity/Q10520535
http://www.wikidata.org/entity/Q4936668	0556854176401	http://www.wikidata.org/entity/Q738338
http://www.wikidata.org/entity/Q4937530	0133282248705	http://www.wikidata.org/entity/Q10546040
http://www.wikidata.org/entity/Q4938434	0393332254704	
http://www.wikidata.org/entity/Q4938708	0401968752713	http://www.wikidata.org/entity/Q10710237
http://www.wikidata.org/entity/Q4939232	0703309898919	
http://www.wikidata.org/entity/Q4940228	0746759738009	
http://www.wikidata.org/entity/Q4940994	0220064764318	http://www.wikidata.org/entity/Q10612943
http://www.wikidata.org/entity/Q4941068	0128805841317	http://www.wikidata.org/entity/Q10688270
http://www.wikidata.org/entity/Q4942281	0637028706011	http://www.wikidata.org/entity/Q10568302
http://www.wikidata.org/entity/Q4943175	0564126739422	http://www.wikidata.org/entity/Q854
http://www.wikidata.org/entity/Q4944024	0837512963116	
http://www.wikidata.org/entity/Q4946204	0137849446315	http://www.wikidata.org/entity/Q34
http://www.wikidata.org/entity/Q4946369	0853366412307	http://www.wikidata.org/entity/Q10567892
http://www.wikidata.org/entity/Q4946932	0640669898710	http://www.wikidata.org/entity/Q113502847
http://www.wikidata.org/entity/Q4949338	0212946023318	
http://www.wikidata.org/entity/Q4951217	0194498232620	http://www.wikidata.org/entity/Q10710237
http://www.wikidata.org/entity/Q4956353	0474619812103	http://www.wikidata.org/entity/Q10531498
http://www.wikidata.org/entity/Q4957699	0327078838011	
http://www.wikidata.org/entity/Q4958119	0779781772919	http://www.wikidata.org/entity/Q10509154
http://www.wikidata.org/entity/Q4958187	0397924710612	
http://www.wikidata.org/entity/Q4959318	0327449447106	
http://www.wikidata.org/entity/Q4961406	0872978640827	http://www.wikidata.org/entity/Q10659387
http://www.wikidata.org/entity/Q4963953	0534173087404	
http://www.wikidata.org/entity/Q4964077	0979018047922	
http://www.wikidata.org/entity/Q4968706	0157778896604	
http://www.wikidata.org/entity/Q4968791	0908991442204	
http://www.wikidata.org/entity/Q4969998	0192918410514	
http://www.wikidata.org/entity/Q4971046	0655418111118	
http://www.wikidata.org/entity/Q4971412	0463667731519	
http://www.wikidata.org/entity/Q4971428	0743081365718	
http://www.wikidata.org/entity/Q4974484	0388920259006	
http://www.wikidata.org/entity/Q4976518	0110548017702	
http://www.wikidata.org/entity/Q4976818	0844105199517	http://www.wikidata.org/entity/Q25579
http://www.wikidata.org/entity/Q4980571	0932000030511	http://www.wikidata.org/entity/Q10676706
http://www.wikidata.org/entity/Q4981553	0916608741910	
http://www.wikidata.org/entity/Q4981674	0937572393290	http://www.wikidata.org/entity/Q10670076
http://www.wikidata.org/entity/Q4982413	0714579775816	http://www.wikidata.org/entity/Q1754
http://www.wikidata.org/entity/Q4982742	0763802658906	http://www.wikidata.org/entity/Q10684649
http://www.wikidata.org/entity/Q4990164	0685529743005	
http://www.wikidata.org/entity/Q4990502	016950536026	http://www.wikidata.org/entity/Q10433202
http://www.wikidata.org/entity/Q4990555	0539980182314	
http://www.wikidata.org/entity/Q4990680	0583556285601	http://www.wikidata.org/entity/Q10484135
http://www.wikidata.org/entity/Q4990983	0608089286702	
http://www.wikidata.org/entity/Q4991008	0951422950012	
http://www.wikidata.org/entity/Q4991027	0853235077516	http://www.wikidata.org/entity/Q27999
http://www.wikidata.org/entity/Q4991052	0198031297912	http://www.wikidata.org/entity/Q2007208
http://www.wikidata.org/entity/Q4991154	0827298177012	
http://www.wikidata.org/entity/Q5213808	0338278373318	
http://www.wikidata.org/entity/Q5368089	0843906295410	
http://www.wikidata.org/entity/Q5543999	0920966427818	http://www.wikidata.org/entity/Q10727699
http://www.wikidata.org/entity/Q5544850	0538777624511	http://www.wikidata.org/entity/Q18290507
http://www.wikidata.org/entity/Q5554702	0500463008008	
http://www.wikidata.org/entity/Q5555515	0262455192724	http://www.wikidata.org/entity/Q10673304
http://www.wikidata.org/entity/Q5556512	0836813859011	http://www.wikidata.org/entity/Q2211
http://www.wikidata.org/entity/Q5558317	0386515634211	http://www.wikidata.org/entity/Q114679998
http://www.wikidata.org/entity/Q5562029	0209004049600	
http://www.wikidata.org/entity/Q5564796	0166790812128	http://www.wikidata.org/entity/Q180078
http://www.wikidata.org/entity/Q5572296	0780836041816	http://www.wikidata.org/entity/Q21167
http://www.wikidata.org/entity/Q5578151	037508021018	
http://www.wikidata.org/entity/Q5579495	0615371546701	http://www.wikidata.org/entity/Q21167
http://www.wikidata.org/entity/Q5588504	0375671185701	
http://www.wikidata.org/entity/Q5591632	0662749063210	
http://www.wikidata.org/entity/Q5602835	0542160909628	http://www.wikidata.org/entity/Q10604732
http://www.wikidata.org/entity/Q5615831	0666473608905	http://www.wikidata.org/entity/Q10661368
http://www.wikidata.org/entity/Q5619080	0631064113607	http://www.wikidata.org/entity/Q1754
http://www.wikidata.org/entity/Q5619098	0115607185214	
http://www.wikidata.org/entity/Q5707468	012786308404	http://www.wikidata.org/entity/Q1754
http://www.wikidata.org/entity/Q5707578	0475778011711	http://www.wikidata.org/entity/Q10489083
http://www.wikidata.org/entity/Q5715071	0184488075016	http://www.wikidata.org/entity/Q10728316
http://www.wikidata.org/entity/Q5721212	0432629750500	
http://www.wikidata.org/entity/Q63975305	0613648926029	http://www.wikidata.org/entity/Q54341
http://www.wikidata.org/entity/Q64899365	0106107423215	http://www.wikidata.org/entity/Q10411692
http://www.wikidata.org/entity/Q70592245	022805994927	http://www.wikidata.org/entity/Q511438
http://www.wikidata.org/entity/Q5753620	0286601777205	
http://www.wikidata.org/entity/Q5769170	0373939465804	
http://www.wikidata.org/entity/Q5780876	0350758939722	http://www.wikidata.org/entity/Q10531676
http://www.wikidata.org/entity/Q5715151	0602452646106	
http://www.wikidata.org/entity/Q5745541	0506482805418	http://www.wikidata.org/entity/Q10532612
http://www.wikidata.org/entity/Q5767954	0957631371811	http://www.wikidata.org/entity/Q3139476
http://www.wikidata.org/entity/Q5777699	0609514779691	
http://www.wikidata.org/entity/Q5777951	0807888102003	http://www.wikidata.org/entity/Q10728127
http://www.wikidata.org/entity/Q5780291	0610578308706	
http://www.wikidata.org/entity/Q5781968	0480007629014	
http://www.wikidata.org/entity/Q5789622	0736583179204	http://www.wikidata.org/entity/Q26937
http://www.wikidata.org/entity/Q5795894	0204443909416	http://www.wikidata.org/entity/Q18289737
http://www.wikidata.org/entity/Q5807875	0711876203701	
http://www.wikidata.org/entity/Q5820978	0440497495914	
http://www.wikidata.org/entity/Q5859296	0694657973716	
http://www.wikidata.org/entity/Q5879681	0779329190517	http://www.wikidata.org/entity/Q11057166
http://www.wikidata.org/entity/Q5887115	0444616389415	http://www.wikidata.org/entity/Q26476
http://www.wikidata.org/entity/Q5889493	0879055385113	http://www.wikidata.org/entity/Q102377
http://www.wikidata.org/entity/Q5891875	0499755198526	http://www.wikidata.org/entity/Q10571689
http://www.wikidata.org/entity/Q5893076	0648066719018	http://www.wikidata.org/entity/Q10576205
http://www.wikidata.org/entity/Q5895318	0535289016620	http://www.wikidata.org/entity/Q10561393
http://www.wikidata.org/entity/Q5901060	0654974921901	
http://www.wikidata.org/entity/Q5902036	0214302391005	
http://www.wikidata.org/entity/Q5909746	089241104007	http://www.wikidata.org/entity/Q10679293
http://www.wikidata.org/entity/Q5914483	0708483204009	http://www.wikidata.org/entity/Q10595631
http://www.wikidata.org/entity/Q5937692	0899795917517	http://www.wikidata.org/entity/Q10671034
http://www.wikidata.org/entity/Q5937869	0638330195202	
http://www.wikidata.org/entity/Q5951320	0383675638504	http://www.wikidata.org/entity/Q10576133
http://www.wikidata.org/entity/Q5955244	0479638936816	
http://www.wikidata.org/entity/Q5955416	0940599017317	
http://www.wikidata.org/entity/Q5962258	0363721826713	http://www.wikidata.org/entity/Q3588743
http://www.wikidata.org/entity/Q5991911	0690634259002	http://www.wikidata.org/entity/Q18560570
http://www.wikidata.org/entity/Q6000064	0519019074802	http://www.wikidata.org/entity/Q10419122
http://www.wikidata.org/entity/Q6015398	0132818093422	http://www.wikidata.org/entity/Q10526992
http://www.wikidata.org/entity/Q6019721	0999672285309	
http://www.wikidata.org/entity/Q6030080	0973782197017	http://www.wikidata.org/entity/Q10681185
http://www.wikidata.org/entity/Q6061330	0970607693429	http://www.wikidata.org/entity/Q10412414
http://www.wikidata.org/entity/Q6068225	0147222148907	
http://www.wikidata.org/entity/Q6068448	093487175616	http://www.wikidata.org/entity/Q57234599
http://www.wikidata.org/entity/Q6068516	0545733815610	http://www.wikidata.org/entity/Q10671657
http://www.wikidata.org/entity/Q6086370	0781648625615	http://www.wikidata.org/entity/Q10512441
http://www.wikidata.org/entity/Q6093367	0841352877309	
http://www.wikidata.org/entity/Q6156728	0247856302113	http://www.wikidata.org/entity/Q10604751
http://www.wikidata.org/entity/Q6157128	0299768872013	
http://www.wikidata.org/entity/Q6181121	0767167947420	http://www.wikidata.org/entity/Q10542836
http://www.wikidata.org/entity/Q6189271	012855230311	http://www.wikidata.org/entity/Q10723793
http://www.wikidata.org/entity/Q6192010	0861143074410	http://www.wikidata.org/entity/Q54352
http://www.wikidata.org/entity/Q6193156	0315680549012	
http://www.wikidata.org/entity/Q6196170	085018966209	
http://www.wikidata.org/entity/Q6198971	0112791482908	
http://www.wikidata.org/entity/Q6202220	0428644311601	http://www.wikidata.org/entity/Q54759
http://www.wikidata.org/entity/Q6223773	0911067396229	http://www.wikidata.org/entity/Q10545885
http://www.wikidata.org/entity/Q6234332	0286353661902	
http://www.wikidata.org/entity/Q6240649	0995976787901	http://www.wikidata.org/entity/Q10612973
http://www.wikidata.org/entity/Q6241402	042327212304	http://www.wikidata.org/entity/Q10669991
http://www.wikidata.org/entity/Q6255950	0840626810107	http://www.wikidata.org/entity/Q10406785
http://www.wikidata.org/entity/Q6340136	0172078270306	http://www.wikidata.org/entity/Q7619892
http://www.wikidata.org/entity/Q16162546	0182800488922	http://www.wikidata.org/entity/Q10718075
http://www.wikidata.org/entity/Q17426180	0370147780007	http://www.wikidata.org/entity/Q58496152
http://www.wikidata.org/entity/Q18238133	0519542449425	http://www.wikidata.org/entity/Q602574
http://www.wikidata.org/entity/Q18242588	0819601620927	http://www.wikidata.org/entity/Q19978722
http://www.wikidata.org/entity/Q18245379	0145294944502	http://www.wikidata.org/entity/Q669660
http://www.wikidata.org/entity/Q18245726	0768605712423	http://www.wikidata.org/entity/Q25724
http://www.wikidata.org/entity/Q18246258	0682989845822	http://www.wikidata.org/entity/Q18560570
http://www.wikidata.org/entity/Q18335045	0115834246514	http://www.wikidata.org/entity/Q19978722
http://www.wikidata.org/entity/Q18923356	0250583732424	http://www.wikidata.org/entity/Q10604872
http://www.wikidata.org/entity/Q19977330	0412148992926	http://www.wikidata.org/entity/Q10602683
http://www.wikidata.org/entity/Q20652801	057993099726	http://www.wikidata.org/entity/Q10509671
http://www.wikidata.org/entity/Q21544248	0161742347007	
http://www.wikidata.org/entity/Q21553922	0648161048508	
http://www.wikidata.org/entity/Q21561347	0418929039326	http://www.wikidata.org/entity/Q10613557
http://www.wikidata.org/entity/Q21561351	0252645348808	
http://www.wikidata.org/entity/Q21567822	0304188758405	
http://www.wikidata.org/entity/Q21567840	0249314098519	
http://www.wikidata.org/entity/Q21567858	0739154377395	http://www.wikidata.org/entity/Q10688882
http://www.wikidata.org/entity/Q21572121	0720445004501	http://www.wikidata.org/entity/Q28287
http://www.wikidata.org/entity/Q21572128	0231938174010	
http://www.wikidata.org/entity/Q21694233	0852225600309	http://www.wikidata.org/entity/Q10710237
http://www.wikidata.org/entity/Q26305110	0267085997926	http://www.wikidata.org/entity/Q25732
http://www.wikidata.org/entity/Q27107494	0502688311316	http://www.wikidata.org/entity/Q10659399
http://www.wikidata.org/entity/Q29059638	010392780417	
http://www.wikidata.org/entity/Q29059703	0397073482210	
http://www.wikidata.org/entity/Q30035697	0866055333028	http://www.wikidata.org/entity/Q10593683
http://www.wikidata.org/entity/Q30035700	0277648711624	
http://www.wikidata.org/entity/Q30035701	0644591005314	http://www.wikidata.org/entity/Q10433387
http://www.wikidata.org/entity/Q30035702	0780214960516	http://www.wikidata.org/entity/Q10718228
http://www.wikidata.org/entity/Q54396872	0214849275619	
http://www.wikidata.org/entity/Q56669198	055824190225	http://www.wikidata.org/entity/Q10725745
http://www.wikidata.org/entity/Q56743173	0322827326923	http://www.wikidata.org/entity/Q3616
http://www.wikidata.org/entity/Q57168687	0624040854527	http://www.wikidata.org/entity/Q10680358
http://www.wikidata.org/entity/Q57168699	0546731406922	http://www.wikidata.org/entity/Q10728397
http://www.wikidata.org/entity/Q57168726	0903081277919	http://www.wikidata.org/entity/Q10715233
http://www.wikidata.org/entity/Q59387749	0538494048717	http://www.wikidata.org/entity/Q10669991
http://www.wikidata.org/entity/Q60823079	0203877548421	http://www.wikidata.org/entity/Q2118695
http://www.wikidata.org/entity/Q60823082	0648224557612	http://www.wikidata.org/entity/Q10500699
http://www.wikidata.org/entity/Q60823132	0226631365426	http://www.wikidata.org/entity/Q10684173
http://www.wikidata.org/entity/Q61122062	0523902030928	http://www.wikidata.org/entity/Q10548252
http://www.wikidata.org/entity/Q62745971	0694917698222	http://www.wikidata.org/entity/Q10545885
http://www.wikidata.org/entity/Q63344500	0587736055221	http://www.wikidata.org/entity/Q1645444
http://www.wikidata.org/entity/Q63870850	0378597308227	http://www.wikidata.org/entity/Q10433387
